expanded_index,source_eps_index,equilibrium_index,equilibrium_label,pulse,t_s
10835,1805,0,p11419_20to160ms,11419,0.1583118736743927
10836,1806,0,p11419_20to160ms,11419,0.020228898152709007
10837,1806,0,p11419_20to160ms,11419,0.050672389566898346
10838,1806,0,p11419_20to160ms,11419,0.08002861589193344
10839,1806,0,p11419_20to160ms,11419,0.10286123305559158
10840,1806,0,p11419_20to160ms,11419,0.12732474505901337
10841,1806,0,p11419_20to160ms,11419,0.1583118736743927
10842,1807,0,p11419_20to160ms,11419,0.020228898152709007
10843,1807,0,p11419_20to160ms,11419,0.050672389566898346
10844,1807,0,p11419_20to160ms,11419,0.08002861589193344
10845,1807,0,p11419_20to160ms,11419,0.10286123305559158
10846,1807,0,p11419_20to160ms,11419,0.12732474505901337
10847,1807,0,p11419_20to160ms,11419,0.1583118736743927
10848,1808,0,p11419_20to160ms,11419,0.020228898152709007
10849,1808,0,p11419_20to160ms,11419,0.050672389566898346
10850,1808,0,p11419_20to160ms,11419,0.08002861589193344
10851,1808,0,p11419_20to160ms,11419,0.10286123305559158
10852,1808,0,p11419_20to160ms,11419,0.12732474505901337
10853,1808,0,p11419_20to160ms,11419,0.1583118736743927
10854,1809,0,p11419_20to160ms,11419,0.020228898152709007
10855,1809,0,p11419_20to160ms,11419,0.050672389566898346
10856,1809,0,p11419_20to160ms,11419,0.08002861589193344
10857,1809,0,p11419_20to160ms,11419,0.10286123305559158
10858,1809,0,p11419_20to160ms,11419,0.12732474505901337
10859,1809,0,p11419_20to160ms,11419,0.1583118736743927
10860,1810,0,p11419_20to160ms,11419,0.020228898152709007
10861,1810,0,p11419_20to160ms,11419,0.050672389566898346
10862,1810,0,p11419_20to160ms,11419,0.08002861589193344
10863,1810,0,p11419_20to160ms,11419,0.10286123305559158
10864,1810,0,p11419_20to160ms,11419,0.12732474505901337
10865,1810,0,p11419_20to160ms,11419,0.1583118736743927
10866,1811,0,p11419_20to160ms,11419,0.020228898152709007
10867,1811,0,p11419_20to160ms,11419,0.050672389566898346
10868,1811,0,p11419_20to160ms,11419,0.08002861589193344
10869,1811,0,p11419_20to160ms,11419,0.10286123305559158
10870,1811,0,p11419_20to160ms,11419,0.12732474505901337
10871,1811,0,p11419_20to160ms,11419,0.1583118736743927
10872,1812,0,p11419_20to160ms,11419,0.020228898152709007
10873,1812,0,p11419_20to160ms,11419,0.050672389566898346
10874,1812,0,p11419_20to160ms,11419,0.08002861589193344
10875,1812,0,p11419_20to160ms,11419,0.10286123305559158
10876,1812,0,p11419_20to160ms,11419,0.12732474505901337
10877,1812,0,p11419_20to160ms,11419,0.1583118736743927
10878,1813,0,p11419_20to160ms,11419,0.020228898152709007
10879,1813,0,p11419_20to160ms,11419,0.050672389566898346
10880,1813,0,p11419_20to160ms,11419,0.08002861589193344
10881,1813,0,p11419_20to160ms,11419,0.10286123305559158
10882,1813,0,p11419_20to160ms,11419,0.12732474505901337
10883,1813,0,p11419_20to160ms,11419,0.1583118736743927
10884,1814,0,p11419_20to160ms,11419,0.020228898152709007
10885,1814,0,p11419_20to160ms,11419,0.050672389566898346
10886,1814,0,p11419_20to160ms,11419,0.08002861589193344
10887,1814,0,p11419_20to160ms,11419,0.10286123305559158
10888,1814,0,p11419_20to160ms,11419,0.12732474505901337
10889,1814,0,p11419_20to160ms,11419,0.1583118736743927
10890,1815,0,p11419_20to160ms,11419,0.020228898152709007
10891,1815,0,p11419_20to160ms,11419,0.050672389566898346
10892,1815,0,p11419_20to160ms,11419,0.08002861589193344
10893,1815,0,p11419_20to160ms,11419,0.10286123305559158
10894,1815,0,p11419_20to160ms,11419,0.12732474505901337
10895,1815,0,p11419_20to160ms,11419,0.1583118736743927
10896,1816,0,p11419_20to160ms,11419,0.020228898152709007
10897,1816,0,p11419_20to160ms,11419,0.050672389566898346
10898,1816,0,p11419_20to160ms,11419,0.08002861589193344
10899,1816,0,p11419_20to160ms,11419,0.10286123305559158
10900,1816,0,p11419_20to160ms,11419,0.12732474505901337
10901,1816,0,p11419_20to160ms,11419,0.1583118736743927
10902,1817,0,p11419_20to160ms,11419,0.020228898152709007
10903,1817,0,p11419_20to160ms,11419,0.050672389566898346
10904,1817,0,p11419_20to160ms,11419,0.08002861589193344
10905,1817,0,p11419_20to160ms,11419,0.10286123305559158
10906,1817,0,p11419_20to160ms,11419,0.12732474505901337
10907,1817,0,p11419_20to160ms,11419,0.1583118736743927
10908,1818,0,p11419_20to160ms,11419,0.020228898152709007
10909,1818,0,p11419_20to160ms,11419,0.050672389566898346
10910,1818,0,p11419_20to160ms,11419,0.08002861589193344
10911,1818,0,p11419_20to160ms,11419,0.10286123305559158
10912,1818,0,p11419_20to160ms,11419,0.12732474505901337
10913,1818,0,p11419_20to160ms,11419,0.1583118736743927
10914,1819,0,p11419_20to160ms,11419,0.020228898152709007
10915,1819,0,p11419_20to160ms,11419,0.050672389566898346
10916,1819,0,p11419_20to160ms,11419,0.08002861589193344
10917,1819,0,p11419_20to160ms,11419,0.10286123305559158
10918,1819,0,p11419_20to160ms,11419,0.12732474505901337
10919,1819,0,p11419_20to160ms,11419,0.1583118736743927
10920,1820,0,p11419_20to160ms,11419,0.020228898152709007
10921,1820,0,p11419_20to160ms,11419,0.050672389566898346
10922,1820,0,p11419_20to160ms,11419,0.08002861589193344
10923,1820,0,p11419_20to160ms,11419,0.10286123305559158
10924,1820,0,p11419_20to160ms,11419,0.12732474505901337
10925,1820,0,p11419_20to160ms,11419,0.1583118736743927
10926,1821,0,p11419_20to160ms,11419,0.020228898152709007
10927,1821,0,p11419_20to160ms,11419,0.050672389566898346
10928,1821,0,p11419_20to160ms,11419,0.08002861589193344
10929,1821,0,p11419_20to160ms,11419,0.10286123305559158
10930,1821,0,p11419_20to160ms,11419,0.12732474505901337
10931,1821,0,p11419_20to160ms,11419,0.1583118736743927
10932,1822,0,p11419_20to160ms,11419,0.020228898152709007
10933,1822,0,p11419_20to160ms,11419,0.050672389566898346
10934,1822,0,p11419_20to160ms,11419,0.08002861589193344
10935,1822,0,p11419_20to160ms,11419,0.10286123305559158
10936,1822,0,p11419_20to160ms,11419,0.12732474505901337
10937,1822,0,p11419_20to160ms,11419,0.1583118736743927
10938,1823,0,p11419_20to160ms,11419,0.020228898152709007
10939,1823,0,p11419_20to160ms,11419,0.050672389566898346
10940,1823,0,p11419_20to160ms,11419,0.08002861589193344
10941,1823,0,p11419_20to160ms,11419,0.10286123305559158
10942,1823,0,p11419_20to160ms,11419,0.12732474505901337
10943,1823,0,p11419_20to160ms,11419,0.1583118736743927
10944,1824,0,p11419_20to160ms,11419,0.020228898152709007
10945,1824,0,p11419_20to160ms,11419,0.050672389566898346
10946,1824,0,p11419_20to160ms,11419,0.08002861589193344
10947,1824,0,p11419_20to160ms,11419,0.10286123305559158
10948,1824,0,p11419_20to160ms,11419,0.12732474505901337
10949,1824,0,p11419_20to160ms,11419,0.1583118736743927
10950,1825,0,p11419_20to160ms,11419,0.020228898152709007
10951,1825,0,p11419_20to160ms,11419,0.050672389566898346
10952,1825,0,p11419_20to160ms,11419,0.08002861589193344
10953,1825,0,p11419_20to160ms,11419,0.10286123305559158
10954,1825,0,p11419_20to160ms,11419,0.12732474505901337
10955,1825,0,p11419_20to160ms,11419,0.1583118736743927
10956,1826,0,p11419_20to160ms,11419,0.020228898152709007
10957,1826,0,p11419_20to160ms,11419,0.050672389566898346
10958,1826,0,p11419_20to160ms,11419,0.08002861589193344
10959,1826,0,p11419_20to160ms,11419,0.10286123305559158
10960,1826,0,p11419_20to160ms,11419,0.12732474505901337
10961,1826,0,p11419_20to160ms,11419,0.1583118736743927
10962,1827,0,p11419_20to160ms,11419,0.020228898152709007
10963,1827,0,p11419_20to160ms,11419,0.050672389566898346
10964,1827,0,p11419_20to160ms,11419,0.08002861589193344
10965,1827,0,p11419_20to160ms,11419,0.10286123305559158
10966,1827,0,p11419_20to160ms,11419,0.12732474505901337
10967,1827,0,p11419_20to160ms,11419,0.1583118736743927
10968,1828,0,p11419_20to160ms,11419,0.020228898152709007
10969,1828,0,p11419_20to160ms,11419,0.050672389566898346
10970,1828,0,p11419_20to160ms,11419,0.08002861589193344
10971,1828,0,p11419_20to160ms,11419,0.10286123305559158
10972,1828,0,p11419_20to160ms,11419,0.12732474505901337
10973,1828,0,p11419_20to160ms,11419,0.1583118736743927
10974,1829,0,p11419_20to160ms,11419,0.020228898152709007
10975,1829,0,p11419_20to160ms,11419,0.050672389566898346
10976,1829,0,p11419_20to160ms,11419,0.08002861589193344
10977,1829,0,p11419_20to160ms,11419,0.10286123305559158
10978,1829,0,p11419_20to160ms,11419,0.12732474505901337
10979,1829,0,p11419_20to160ms,11419,0.1583118736743927
10980,1830,0,p11419_20to160ms,11419,0.020228898152709007
10981,1830,0,p11419_20to160ms,11419,0.050672389566898346
10982,1830,0,p11419_20to160ms,11419,0.08002861589193344
10983,1830,0,p11419_20to160ms,11419,0.10286123305559158
10984,1830,0,p11419_20to160ms,11419,0.12732474505901337
10985,1830,0,p11419_20to160ms,11419,0.1583118736743927
10986,1831,0,p11419_20to160ms,11419,0.020228898152709007
10987,1831,0,p11419_20to160ms,11419,0.050672389566898346
10988,1831,0,p11419_20to160ms,11419,0.08002861589193344
10989,1831,0,p11419_20to160ms,11419,0.10286123305559158
10990,1831,0,p11419_20to160ms,11419,0.12732474505901337
10991,1831,0,p11419_20to160ms,11419,0.1583118736743927
10992,1832,0,p11419_20to160ms,11419,0.020228898152709007
10993,1832,0,p11419_20to160ms,11419,0.050672389566898346
10994,1832,0,p11419_20to160ms,11419,0.08002861589193344
10995,1832,0,p11419_20to160ms,11419,0.10286123305559158
10996,1832,0,p11419_20to160ms,11419,0.12732474505901337
10997,1832,0,p11419_20to160ms,11419,0.1583118736743927
10998,1833,0,p11419_20to160ms,11419,0.020228898152709007
10999,1833,0,p11419_20to160ms,11419,0.050672389566898346
11000,1833,0,p11419_20to160ms,11419,0.08002861589193344
11001,1833,0,p11419_20to160ms,11419,0.10286123305559158
11002,1833,0,p11419_20to160ms,11419,0.12732474505901337
11003,1833,0,p11419_20to160ms,11419,0.1583118736743927
11004,1834,0,p11419_20to160ms,11419,0.020228898152709007
11005,1834,0,p11419_20to160ms,11419,0.050672389566898346
11006,1834,0,p11419_20to160ms,11419,0.08002861589193344
11007,1834,0,p11419_20to160ms,11419,0.10286123305559158
11008,1834,0,p11419_20to160ms,11419,0.12732474505901337
11009,1834,0,p11419_20to160ms,11419,0.1583118736743927
11010,1835,0,p11419_20to160ms,11419,0.020228898152709007
11011,1835,0,p11419_20to160ms,11419,0.050672389566898346
11012,1835,0,p11419_20to160ms,11419,0.08002861589193344
11013,1835,0,p11419_20to160ms,11419,0.10286123305559158
11014,1835,0,p11419_20to160ms,11419,0.12732474505901337
11015,1835,0,p11419_20to160ms,11419,0.1583118736743927
11016,1836,0,p11419_20to160ms,11419,0.020228898152709007
11017,1836,0,p11419_20to160ms,11419,0.050672389566898346
11018,1836,0,p11419_20to160ms,11419,0.08002861589193344
11019,1836,0,p11419_20to160ms,11419,0.10286123305559158
11020,1836,0,p11419_20to160ms,11419,0.12732474505901337
11021,1836,0,p11419_20to160ms,11419,0.1583118736743927
11022,1837,0,p11419_20to160ms,11419,0.020228898152709007
11023,1837,0,p11419_20to160ms,11419,0.050672389566898346
11024,1837,0,p11419_20to160ms,11419,0.08002861589193344
11025,1837,0,p11419_20to160ms,11419,0.10286123305559158
11026,1837,0,p11419_20to160ms,11419,0.12732474505901337
11027,1837,0,p11419_20to160ms,11419,0.1583118736743927
11028,1838,0,p11419_20to160ms,11419,0.020228898152709007
11029,1838,0,p11419_20to160ms,11419,0.050672389566898346
11030,1838,0,p11419_20to160ms,11419,0.08002861589193344
11031,1838,0,p11419_20to160ms,11419,0.10286123305559158
11032,1838,0,p11419_20to160ms,11419,0.12732474505901337
11033,1838,0,p11419_20to160ms,11419,0.1583118736743927
11034,1839,0,p11419_20to160ms,11419,0.020228898152709007
11035,1839,0,p11419_20to160ms,11419,0.050672389566898346
11036,1839,0,p11419_20to160ms,11419,0.08002861589193344
11037,1839,0,p11419_20to160ms,11419,0.10286123305559158
11038,1839,0,p11419_20to160ms,11419,0.12732474505901337
11039,1839,0,p11419_20to160ms,11419,0.1583118736743927
11040,1840,0,p11419_20to160ms,11419,0.020228898152709007
11041,1840,0,p11419_20to160ms,11419,0.050672389566898346
11042,1840,0,p11419_20to160ms,11419,0.08002861589193344
11043,1840,0,p11419_20to160ms,11419,0.10286123305559158
11044,1840,0,p11419_20to160ms,11419,0.12732474505901337
11045,1840,0,p11419_20to160ms,11419,0.1583118736743927
11046,1841,0,p11419_20to160ms,11419,0.020228898152709007
11047,1841,0,p11419_20to160ms,11419,0.050672389566898346
11048,1841,0,p11419_20to160ms,11419,0.08002861589193344
11049,1841,0,p11419_20to160ms,11419,0.10286123305559158
11050,1841,0,p11419_20to160ms,11419,0.12732474505901337
11051,1841,0,p11419_20to160ms,11419,0.1583118736743927
11052,1842,0,p11419_20to160ms,11419,0.020228898152709007
11053,1842,0,p11419_20to160ms,11419,0.050672389566898346
11054,1842,0,p11419_20to160ms,11419,0.08002861589193344
11055,1842,0,p11419_20to160ms,11419,0.10286123305559158
11056,1842,0,p11419_20to160ms,11419,0.12732474505901337
11057,1842,0,p11419_20to160ms,11419,0.1583118736743927
11058,1843,0,p11419_20to160ms,11419,0.020228898152709007
11059,1843,0,p11419_20to160ms,11419,0.050672389566898346
11060,1843,0,p11419_20to160ms,11419,0.08002861589193344
11061,1843,0,p11419_20to160ms,11419,0.10286123305559158
11062,1843,0,p11419_20to160ms,11419,0.12732474505901337
11063,1843,0,p11419_20to160ms,11419,0.1583118736743927
11064,1844,0,p11419_20to160ms,11419,0.020228898152709007
11065,1844,0,p11419_20to160ms,11419,0.050672389566898346
11066,1844,0,p11419_20to160ms,11419,0.08002861589193344
11067,1844,0,p11419_20to160ms,11419,0.10286123305559158
11068,1844,0,p11419_20to160ms,11419,0.12732474505901337
11069,1844,0,p11419_20to160ms,11419,0.1583118736743927
11070,1845,0,p11419_20to160ms,11419,0.020228898152709007
11071,1845,0,p11419_20to160ms,11419,0.050672389566898346
11072,1845,0,p11419_20to160ms,11419,0.08002861589193344
11073,1845,0,p11419_20to160ms,11419,0.10286123305559158
11074,1845,0,p11419_20to160ms,11419,0.12732474505901337
11075,1845,0,p11419_20to160ms,11419,0.1583118736743927
11076,1846,0,p11419_20to160ms,11419,0.020228898152709007
11077,1846,0,p11419_20to160ms,11419,0.050672389566898346
11078,1846,0,p11419_20to160ms,11419,0.08002861589193344
11079,1846,0,p11419_20to160ms,11419,0.10286123305559158
11080,1846,0,p11419_20to160ms,11419,0.12732474505901337
11081,1846,0,p11419_20to160ms,11419,0.1583118736743927
11082,1847,0,p11419_20to160ms,11419,0.020228898152709007
11083,1847,0,p11419_20to160ms,11419,0.050672389566898346
11084,1847,0,p11419_20to160ms,11419,0.08002861589193344
11085,1847,0,p11419_20to160ms,11419,0.10286123305559158
11086,1847,0,p11419_20to160ms,11419,0.12732474505901337
11087,1847,0,p11419_20to160ms,11419,0.1583118736743927
11088,1848,0,p11419_20to160ms,11419,0.020228898152709007
11089,1848,0,p11419_20to160ms,11419,0.050672389566898346
11090,1848,0,p11419_20to160ms,11419,0.08002861589193344
11091,1848,0,p11419_20to160ms,11419,0.10286123305559158
11092,1848,0,p11419_20to160ms,11419,0.12732474505901337
11093,1848,0,p11419_20to160ms,11419,0.1583118736743927
11094,1849,0,p11419_20to160ms,11419,0.020228898152709007
11095,1849,0,p11419_20to160ms,11419,0.050672389566898346
11096,1849,0,p11419_20to160ms,11419,0.08002861589193344
11097,1849,0,p11419_20to160ms,11419,0.10286123305559158
11098,1849,0,p11419_20to160ms,11419,0.12732474505901337
11099,1849,0,p11419_20to160ms,11419,0.1583118736743927
11100,1850,0,p11419_20to160ms,11419,0.020228898152709007
11101,1850,0,p11419_20to160ms,11419,0.050672389566898346
11102,1850,0,p11419_20to160ms,11419,0.08002861589193344
11103,1850,0,p11419_20to160ms,11419,0.10286123305559158
11104,1850,0,p11419_20to160ms,11419,0.12732474505901337
11105,1850,0,p11419_20to160ms,11419,0.1583118736743927
11106,1851,0,p11419_20to160ms,11419,0.020228898152709007
11107,1851,0,p11419_20to160ms,11419,0.050672389566898346
11108,1851,0,p11419_20to160ms,11419,0.08002861589193344
11109,1851,0,p11419_20to160ms,11419,0.10286123305559158
11110,1851,0,p11419_20to160ms,11419,0.12732474505901337
11111,1851,0,p11419_20to160ms,11419,0.1583118736743927
11112,1852,0,p11419_20to160ms,11419,0.020228898152709007
11113,1852,0,p11419_20to160ms,11419,0.050672389566898346
11114,1852,0,p11419_20to160ms,11419,0.08002861589193344
11115,1852,0,p11419_20to160ms,11419,0.10286123305559158
11116,1852,0,p11419_20to160ms,11419,0.12732474505901337
11117,1852,0,p11419_20to160ms,11419,0.1583118736743927
11118,1853,0,p11419_20to160ms,11419,0.020228898152709007
11119,1853,0,p11419_20to160ms,11419,0.050672389566898346
11120,1853,0,p11419_20to160ms,11419,0.08002861589193344
11121,1853,0,p11419_20to160ms,11419,0.10286123305559158
11122,1853,0,p11419_20to160ms,11419,0.12732474505901337
11123,1853,0,p11419_20to160ms,11419,0.1583118736743927
11124,1854,0,p11419_20to160ms,11419,0.020228898152709007
11125,1854,0,p11419_20to160ms,11419,0.050672389566898346
11126,1854,0,p11419_20to160ms,11419,0.08002861589193344
11127,1854,0,p11419_20to160ms,11419,0.10286123305559158
11128,1854,0,p11419_20to160ms,11419,0.12732474505901337
11129,1854,0,p11419_20to160ms,11419,0.1583118736743927
11130,1855,0,p11419_20to160ms,11419,0.020228898152709007
11131,1855,0,p11419_20to160ms,11419,0.050672389566898346
11132,1855,0,p11419_20to160ms,11419,0.08002861589193344
11133,1855,0,p11419_20to160ms,11419,0.10286123305559158
11134,1855,0,p11419_20to160ms,11419,0.12732474505901337
11135,1855,0,p11419_20to160ms,11419,0.1583118736743927
11136,1856,0,p11419_20to160ms,11419,0.020228898152709007
11137,1856,0,p11419_20to160ms,11419,0.050672389566898346
11138,1856,0,p11419_20to160ms,11419,0.08002861589193344
11139,1856,0,p11419_20to160ms,11419,0.10286123305559158
11140,1856,0,p11419_20to160ms,11419,0.12732474505901337
11141,1856,0,p11419_20to160ms,11419,0.1583118736743927
11142,1857,0,p11419_20to160ms,11419,0.020228898152709007
11143,1857,0,p11419_20to160ms,11419,0.050672389566898346
11144,1857,0,p11419_20to160ms,11419,0.08002861589193344
11145,1857,0,p11419_20to160ms,11419,0.10286123305559158
11146,1857,0,p11419_20to160ms,11419,0.12732474505901337
11147,1857,0,p11419_20to160ms,11419,0.1583118736743927
11148,1858,0,p11419_20to160ms,11419,0.020228898152709007
11149,1858,0,p11419_20to160ms,11419,0.050672389566898346
11150,1858,0,p11419_20to160ms,11419,0.08002861589193344
11151,1858,0,p11419_20to160ms,11419,0.10286123305559158
11152,1858,0,p11419_20to160ms,11419,0.12732474505901337
11153,1858,0,p11419_20to160ms,11419,0.1583118736743927
11154,1859,0,p11419_20to160ms,11419,0.020228898152709007
11155,1859,0,p11419_20to160ms,11419,0.050672389566898346
11156,1859,0,p11419_20to160ms,11419,0.08002861589193344
11157,1859,0,p11419_20to160ms,11419,0.10286123305559158
11158,1859,0,p11419_20to160ms,11419,0.12732474505901337
11159,1859,0,p11419_20to160ms,11419,0.1583118736743927
11160,1860,0,p11419_20to160ms,11419,0.020228898152709007
11161,1860,0,p11419_20to160ms,11419,0.050672389566898346
11162,1860,0,p11419_20to160ms,11419,0.08002861589193344
11163,1860,0,p11419_20to160ms,11419,0.10286123305559158
11164,1860,0,p11419_20to160ms,11419,0.12732474505901337
11165,1860,0,p11419_20to160ms,11419,0.1583118736743927
11166,1861,0,p11419_20to160ms,11419,0.020228898152709007
11167,1861,0,p11419_20to160ms,11419,0.050672389566898346
11168,1861,0,p11419_20to160ms,11419,0.08002861589193344
11169,1861,0,p11419_20to160ms,11419,0.10286123305559158
11170,1861,0,p11419_20to160ms,11419,0.12732474505901337
11171,1861,0,p11419_20to160ms,11419,0.1583118736743927
11172,1862,0,p11419_20to160ms,11419,0.020228898152709007
11173,1862,0,p11419_20to160ms,11419,0.050672389566898346
11174,1862,0,p11419_20to160ms,11419,0.08002861589193344
11175,1862,0,p11419_20to160ms,11419,0.10286123305559158
11176,1862,0,p11419_20to160ms,11419,0.12732474505901337
11177,1862,0,p11419_20to160ms,11419,0.1583118736743927
11178,1863,0,p11419_20to160ms,11419,0.020228898152709007
11179,1863,0,p11419_20to160ms,11419,0.050672389566898346
11180,1863,0,p11419_20to160ms,11419,0.08002861589193344
11181,1863,0,p11419_20to160ms,11419,0.10286123305559158
11182,1863,0,p11419_20to160ms,11419,0.12732474505901337
11183,1863,0,p11419_20to160ms,11419,0.1583118736743927
11184,1864,0,p11419_20to160ms,11419,0.020228898152709007
11185,1864,0,p11419_20to160ms,11419,0.050672389566898346
11186,1864,0,p11419_20to160ms,11419,0.08002861589193344
11187,1864,0,p11419_20to160ms,11419,0.10286123305559158
11188,1864,0,p11419_20to160ms,11419,0.12732474505901337
11189,1864,0,p11419_20to160ms,11419,0.1583118736743927
11190,1865,0,p11419_20to160ms,11419,0.020228898152709007
11191,1865,0,p11419_20to160ms,11419,0.050672389566898346
11192,1865,0,p11419_20to160ms,11419,0.08002861589193344
11193,1865,0,p11419_20to160ms,11419,0.10286123305559158
11194,1865,0,p11419_20to160ms,11419,0.12732474505901337
11195,1865,0,p11419_20to160ms,11419,0.1583118736743927
11196,1866,0,p11419_20to160ms,11419,0.020228898152709007
11197,1866,0,p11419_20to160ms,11419,0.050672389566898346
11198,1866,0,p11419_20to160ms,11419,0.08002861589193344
11199,1866,0,p11419_20to160ms,11419,0.10286123305559158
11200,1866,0,p11419_20to160ms,11419,0.12732474505901337
11201,1866,0,p11419_20to160ms,11419,0.1583118736743927
11202,1867,0,p11419_20to160ms,11419,0.020228898152709007
11203,1867,0,p11419_20to160ms,11419,0.050672389566898346
11204,1867,0,p11419_20to160ms,11419,0.08002861589193344
11205,1867,0,p11419_20to160ms,11419,0.10286123305559158
11206,1867,0,p11419_20to160ms,11419,0.12732474505901337
11207,1867,0,p11419_20to160ms,11419,0.1583118736743927
11208,1868,0,p11419_20to160ms,11419,0.020228898152709007
11209,1868,0,p11419_20to160ms,11419,0.050672389566898346
11210,1868,0,p11419_20to160ms,11419,0.08002861589193344
11211,1868,0,p11419_20to160ms,11419,0.10286123305559158
11212,1868,0,p11419_20to160ms,11419,0.12732474505901337
11213,1868,0,p11419_20to160ms,11419,0.1583118736743927
11214,1869,0,p11419_20to160ms,11419,0.020228898152709007
11215,1869,0,p11419_20to160ms,11419,0.050672389566898346
11216,1869,0,p11419_20to160ms,11419,0.08002861589193344
11217,1869,0,p11419_20to160ms,11419,0.10286123305559158
11218,1869,0,p11419_20to160ms,11419,0.12732474505901337
11219,1869,0,p11419_20to160ms,11419,0.1583118736743927
11220,1870,0,p11419_20to160ms,11419,0.020228898152709007
11221,1870,0,p11419_20to160ms,11419,0.050672389566898346
11222,1870,0,p11419_20to160ms,11419,0.08002861589193344
11223,1870,0,p11419_20to160ms,11419,0.10286123305559158
11224,1870,0,p11419_20to160ms,11419,0.12732474505901337
11225,1870,0,p11419_20to160ms,11419,0.1583118736743927
11226,1871,0,p11419_20to160ms,11419,0.020228898152709007
11227,1871,0,p11419_20to160ms,11419,0.050672389566898346
11228,1871,0,p11419_20to160ms,11419,0.08002861589193344
11229,1871,0,p11419_20to160ms,11419,0.10286123305559158
11230,1871,0,p11419_20to160ms,11419,0.12732474505901337
11231,1871,0,p11419_20to160ms,11419,0.1583118736743927
11232,1872,0,p11419_20to160ms,11419,0.020228898152709007
11233,1872,0,p11419_20to160ms,11419,0.050672389566898346
11234,1872,0,p11419_20to160ms,11419,0.08002861589193344
11235,1872,0,p11419_20to160ms,11419,0.10286123305559158
11236,1872,0,p11419_20to160ms,11419,0.12732474505901337
11237,1872,0,p11419_20to160ms,11419,0.1583118736743927
11238,1873,0,p11419_20to160ms,11419,0.020228898152709007
11239,1873,0,p11419_20to160ms,11419,0.050672389566898346
11240,1873,0,p11419_20to160ms,11419,0.08002861589193344
11241,1873,0,p11419_20to160ms,11419,0.10286123305559158
11242,1873,0,p11419_20to160ms,11419,0.12732474505901337
11243,1873,0,p11419_20to160ms,11419,0.1583118736743927
11244,1874,0,p11419_20to160ms,11419,0.020228898152709007
11245,1874,0,p11419_20to160ms,11419,0.050672389566898346
11246,1874,0,p11419_20to160ms,11419,0.08002861589193344
11247,1874,0,p11419_20to160ms,11419,0.10286123305559158
11248,1874,0,p11419_20to160ms,11419,0.12732474505901337
11249,1874,0,p11419_20to160ms,11419,0.1583118736743927
11250,1875,0,p11419_20to160ms,11419,0.020228898152709007
11251,1875,0,p11419_20to160ms,11419,0.050672389566898346
11252,1875,0,p11419_20to160ms,11419,0.08002861589193344
11253,1875,0,p11419_20to160ms,11419,0.10286123305559158
11254,1875,0,p11419_20to160ms,11419,0.12732474505901337
11255,1875,0,p11419_20to160ms,11419,0.1583118736743927
11256,1876,0,p11419_20to160ms,11419,0.020228898152709007
11257,1876,0,p11419_20to160ms,11419,0.050672389566898346
11258,1876,0,p11419_20to160ms,11419,0.08002861589193344
11259,1876,0,p11419_20to160ms,11419,0.10286123305559158
11260,1876,0,p11419_20to160ms,11419,0.12732474505901337
11261,1876,0,p11419_20to160ms,11419,0.1583118736743927
11262,1877,0,p11419_20to160ms,11419,0.020228898152709007
11263,1877,0,p11419_20to160ms,11419,0.050672389566898346
11264,1877,0,p11419_20to160ms,11419,0.08002861589193344
11265,1877,0,p11419_20to160ms,11419,0.10286123305559158
11266,1877,0,p11419_20to160ms,11419,0.12732474505901337
11267,1877,0,p11419_20to160ms,11419,0.1583118736743927
11268,1878,0,p11419_20to160ms,11419,0.020228898152709007
11269,1878,0,p11419_20to160ms,11419,0.050672389566898346
11270,1878,0,p11419_20to160ms,11419,0.08002861589193344
11271,1878,0,p11419_20to160ms,11419,0.10286123305559158
11272,1878,0,p11419_20to160ms,11419,0.12732474505901337
11273,1878,0,p11419_20to160ms,11419,0.1583118736743927
11274,1879,0,p11419_20to160ms,11419,0.020228898152709007
11275,1879,0,p11419_20to160ms,11419,0.050672389566898346
11276,1879,0,p11419_20to160ms,11419,0.08002861589193344
11277,1879,0,p11419_20to160ms,11419,0.10286123305559158
11278,1879,0,p11419_20to160ms,11419,0.12732474505901337
11279,1879,0,p11419_20to160ms,11419,0.1583118736743927
11280,1880,0,p11419_20to160ms,11419,0.020228898152709007
11281,1880,0,p11419_20to160ms,11419,0.050672389566898346
11282,1880,0,p11419_20to160ms,11419,0.08002861589193344
11283,1880,0,p11419_20to160ms,11419,0.10286123305559158
11284,1880,0,p11419_20to160ms,11419,0.12732474505901337
11285,1880,0,p11419_20to160ms,11419,0.1583118736743927
11286,1881,0,p11419_20to160ms,11419,0.020228898152709007
11287,1881,0,p11419_20to160ms,11419,0.050672389566898346
11288,1881,0,p11419_20to160ms,11419,0.08002861589193344
11289,1881,0,p11419_20to160ms,11419,0.10286123305559158
11290,1881,0,p11419_20to160ms,11419,0.12732474505901337
11291,1881,0,p11419_20to160ms,11419,0.1583118736743927
11292,1882,0,p11419_20to160ms,11419,0.020228898152709007
11293,1882,0,p11419_20to160ms,11419,0.050672389566898346
11294,1882,0,p11419_20to160ms,11419,0.08002861589193344
11295,1882,0,p11419_20to160ms,11419,0.10286123305559158
11296,1882,0,p11419_20to160ms,11419,0.12732474505901337
11297,1882,0,p11419_20to160ms,11419,0.1583118736743927
11298,1883,0,p11419_20to160ms,11419,0.020228898152709007
11299,1883,0,p11419_20to160ms,11419,0.050672389566898346
